Idade,Campanha,Estado_civil,Educacao,Inadimplencia,conta_corrente,Casa_Propria,Emprestimo,Contato,dia,mes,duracao,campanha,dias_anterior,Anterior,Res_anterior,Sucesso
36,"empreendedor","casado","superior","nao",6,"nao","nao","telefone",30,"oct",246,1,-1,0,"desconhecido","nao"
42,"tecnico","solteiro","segundo","nao",0,"nao","nao","celular",21,"ago",656,2,-1,0,"desconhecido","nao"
23,"manufatura","solteiro","primeiro","nao",8627,"sim","nao","outro",3,"jun",281,1,-1,0,"desconhecido","nao"
34,"gestao","casado","superior","nao",133,"sim","nao","outro",8,"mai",65,1,-1,0,"desconhecido","nao"
34,"manufatura","casado","segundo","nao",247,"sim","sim","outro",26,"mai",193,5,-1,0,"desconhecido","nao"
49,"servicos","casado","segundo","nao",1114,"nao","nao","celular",17,"nov",283,1,-1,0,"desconhecido","nao"
57,"manufatura","casado","primeiro","nao",1592,"nao","sim","outro",20,"jun",78,4,-1,0,"desconhecido","nao"
59,"aposentado","casado","desconhecido","nao",0,"nao","nao","outro",8,"mai",425,6,-1,0,"desconhecido","nao"
57,"gerencia","casado","superior","nao",46,"nao","nao","celular",7,"ago",238,2,-1,0,"desconhecido","nao"
34,"manufatura","casado","segundo","nao",1221,"sim","nao","celular",6,"mai",182,1,90,8,"fracassou","nao"
61,"gestao","casado","segundo","nao",985,"nao","nao","celular",18,"ago",998,6,-1,0,"desconhecido","sim"
35,"manufatura","divorciado","segundo","nao",0,"sim","nao","outro",8,"mai",477,1,-1,0,"desconhecido","nao"
42,"gestao","casado","superior","nao",520,"nao","nao","celular",4,"nov",158,1,-1,0,"desconhecido","nao"
57,"servicos","casado","superior","nao",10,"nao","nao","telefone",8,"jul",320,3,-1,0,"desconhecido","nao"
42,"manufatura","casado","segundo","nao",2157,"sim","nao","celular",13,"mai",149,1,364,2,"fracassou","nao"
53,"aposentado","casado","segundo","nao",6095,"sim","sim","celular",14,"mai",410,5,-1,0,"desconhecido","nao"
63,"aposentado","casado","superior","nao",133,"sim","nao","celular",13,"fev",104,2,-1,0,"desconhecido","nao"
47,"autonomo","casado","segundo","nao",1121,"nao","nao","outro",20,"jun",454,6,-1,0,"desconhecido","nao"
54,"servicos","casado","segundo","nao",88,"sim","nao","outro",13,"mai",190,1,-1,0,"desconhecido","nao"
45,"gerencia","casado","segundo","nao",0,"nao","nao","celular",19,"ago",145,10,-1,0,"desconhecido","nao"
28,"gestao","solteiro","superior","nao",-328,"sim","nao","telefone",2,"fev",318,2,-1,0,"desconhecido","nao"
58,"desempregado","casado","segundo","nao",610,"sim","nao","telefone",29,"jul",246,2,-1,0,"desconhecido","nao"
48,"gestao","solteiro","superior","nao",414,"nao","nao","celular",21,"jul",761,2,-1,0,"desconhecido","nao"
35,"gestao","divorciado","superior","nao",0,"sim","nao","telefone",29,"oct",171,1,-1,0,"desconhecido","sim"
37,"autonomo","casado","superior","nao",0,"nao","nao","outro",6,"jun",143,1,-1,0,"desconhecido","nao"
37,"manufatura","casado","segundo","nao",685,"sim","nao","outro",6,"jun",968,1,-1,0,"desconhecido","nao"
37,"gestao","casado","primeiro","nao",22856,"nao","nao","celular",2,"jul",154,1,388,1,"fracassou","nao"
25,"servicos","solteiro","segundo","nao",-352,"nao","nao","celular",15,"jul",246,1,-1,0,"desconhecido","nao"
58,"manufatura","casado","segundo","nao",602,"sim","nao","celular",13,"mai",201,1,-1,0,"desconhecido","nao"
52,"gestao","casado","segundo","nao",-588,"sim","nao","celular",22,"jul",81,4,-1,0,"desconhecido","nao"
19,"student","solteiro","segundo","nao",302,"nao","nao","celular",16,"jul",205,1,-1,0,"desconhecido","sim"
59,"manufatura","casado","segundo","nao",5314,"sim","nao","celular",5,"mai",200,3,-1,0,"desconhecido","nao"
41,"tecnico","casado","segundo","nao",64,"sim","sim","outro",8,"mai",210,2,-1,0,"desconhecido","nao"
34,"tecnico","solteiro","superior","nao",632,"nao","nao","celular",22,"ago",215,10,-1,0,"desconhecido","nao"
35,"tecnico","solteiro","segundo","nao",5731,"sim","nao","celular",4,"mai",164,2,167,4,"outro","nao"
41,"tecnico","casado","segundo","nao",902,"nao","nao","outro",16,"jun",35,6,-1,0,"desconhecido","nao"
28,"manufatura","solteiro","segundo","nao",6307,"sim","nao","outro",28,"mai",615,1,-1,0,"desconhecido","nao"
53,"gestao","divorciado","segundo","nao",112,"nao","sim","celular",11,"ago",246,3,-1,0,"desconhecido","nao"
35,"servicos","casado","segundo","nao",0,"nao","sim","telefone",9,"jul",42,1,-1,0,"desconhecido","nao"
33,"gerencia","solteiro","superior","nao",621,"nao","nao","celular",8,"jul",217,1,-1,0,"desconhecido","nao"
37,"tecnico","solteiro","segundo","nao",435,"sim","nao","outro",26,"mai",210,1,-1,0,"desconhecido","nao"
32,"tecnico","casado","segundo","nao",782,"sim","nao","outro",26,"mai",116,4,-1,0,"desconhecido","nao"
32,"manufatura","casado","segundo","nao",478,"sim","nao","outro",3,"jun",200,1,-1,0,"desconhecido","nao"
54,"servicos","casado","desconhecido","nao",7864,"sim","nao","outro",15,"mai",145,4,-1,0,"desconhecido","nao"
44,"manufatura","casado","segundo","nao",1910,"sim","nao","outro",5,"jun",41,1,-1,0,"desconhecido","nao"
36,"tecnico","divorciado","superior","nao",1174,"sim","nao","celular",18,"nov",192,2,-1,0,"desconhecido","nao"
56,"gerencia","casado","segundo","nao",1270,"sim","nao","celular",17,"nov",80,2,165,2,"outro","nao"
30,"gestao","solteiro","superior","nao",18,"nao","nao","outro",20,"mai",121,11,-1,0,"desconhecido","nao"
36,"manufatura","casado","segundo","nao",141,"sim","nao","outro",23,"mai",106,3,-1,0,"desconhecido","nao"
43,"gestao","casado","superior","nao",2886,"nao","nao","celular",20,"nov",230,1,-1,0,"desconhecido","nao"
40,"tecnico","casado","segundo","nao",2715,"sim","nao","outro",29,"mai",125,2,-1,0,"desconhecido","nao"
32,"tecnico","solteiro","superior","nao",1100,"sim","sim","celular",11,"ago",67,1,-1,0,"desconhecido","nao"
34,"manufatura","casado","segundo","nao",516,"sim","sim","outro",2,"jun",26,1,-1,0,"desconhecido","nao"
37,"servicos","casado","segundo","nao",1,"nao","nao","outro",15,"mai",395,2,-1,0,"desconhecido","nao"
28,"gerencia","solteiro","segundo","nao",775,"nao","nao","celular",29,"jan",603,2,-1,0,"desconhecido","nao"
35,"desconhecido","casado","primeiro","nao",634,"nao","nao","celular",7,"jul",185,2,-1,0,"desconhecido","nao"
53,"manufatura","solteiro","segundo","nao",5715,"nao","nao","celular",28,"jan",287,2,-1,0,"desconhecido","nao"
60,"gerencia","casado","desconhecido","nao",1088,"sim","nao","celular",26,"mai",149,1,-1,0,"desconhecido","nao"
40,"empreendedor","casado","segundo","nao",1532,"sim","sim","celular",18,"nov",173,7,-1,0,"desconhecido","nao"
57,"aposentado","casado","primeiro","nao",75,"nao","nao","celular",28,"ago",118,2,-1,0,"desconhecido","nao"
29,"tecnico","solteiro","segundo","nao",103,"nao","nao","outro",19,"mai",314,1,-1,0,"desconhecido","nao"
44,"manufatura","casado","primeiro","nao",134,"sim","nao","celular",7,"mai",378,1,-1,0,"desconhecido","nao"
41,"gerencia","solteiro","segundo","nao",748,"nao","nao","telefone",21,"nov",94,7,130,3,"outro","nao"
47,"tecnico","casado","segundo","nao",1990,"sim","sim","celular",25,"ago",108,4,-1,0,"desconhecido","nao"
43,"tecnico","casado","superior","nao",192,"nao","nao","celular",5,"ago",203,2,-1,0,"desconhecido","nao"
37,"tecnico","solteiro","segundo","nao",267,"nao","nao","celular",13,"mai",121,1,-1,0,"desconhecido","nao"
34,"tecnico","solteiro","superior","nao",586,"sim","nao","outro",16,"mai",489,2,-1,0,"desconhecido","nao"
30,"manufatura","solteiro","segundo","nao",648,"sim","sim","outro",8,"mai",287,1,-1,0,"desconhecido","nao"
57,"empreendedor","divorciado","segundo","sim",25,"sim","nao","celular",11,"mai",652,1,370,4,"outro","nao"
26,"gerencia","solteiro","segundo","nao",96,"sim","nao","celular",13,"mai",612,2,348,3,"outro","nao"
34,"gestao","casado","superior","nao",1116,"sim","nao","celular",25,"jul",53,5,-1,0,"desconhecido","nao"
46,"tecnico","divorciado","segundo","nao",-90,"nao","sim","telefone",17,"oct",270,1,-1,0,"desconhecido","sim"
38,"empreendedor","casado","superior","nao",170,"sim","nao","celular",18,"mai",442,1,-1,0,"desconhecido","sim"
37,"tecnico","solteiro","segundo","nao",3665,"nao","nao","celular",12,"ago",664,3,-1,0,"desconhecido","sim"
28,"gestao","solteiro","superior","nao",2380,"nao","nao","celular",14,"sep",394,2,-1,0,"desconhecido","nao"
57,"manufatura","casado","primeiro","nao",179,"nao","nao","outro",9,"jun",230,3,-1,0,"desconhecido","nao"
39,"gestao","casado","superior","nao",763,"sim","nao","celular",11,"mai",877,7,300,2,"outro","sim"
49,"servicos","casado","segundo","nao",320,"nao","nao","telefone",9,"fev",1971,4,-1,0,"desconhecido","sim"
38,"tecnico","casado","segundo","nao",1960,"sim","nao","celular",21,"ago",161,2,-1,0,"desconhecido","nao"
27,"manufatura","casado","segundo","nao",818,"sim","nao","outro",3,"jun",188,5,-1,0,"desconhecido","nao"
30,"gerencia","casado","segundo","nao",2678,"sim","nao","celular",18,"mai",23,5,-1,0,"desconhecido","nao"
38,"gerencia","casado","superior","nao",1980,"nao","nao","celular",5,"ago",176,2,-1,0,"desconhecido","nao"
36,"gestao","casado","superior","nao",1582,"nao","nao","telefone",3,"fev",26,2,197,1,"fracassou","nao"
38,"aposentado","solteiro","desconhecido","nao",62,"nao","nao","outro",19,"jun",212,1,-1,0,"desconhecido","nao"
59,"domestica","casado","primeiro","nao",235,"nao","nao","celular",13,"ago",119,2,-1,0,"desconhecido","nao"
37,"gestao","casado","superior","nao",489,"sim","nao","celular",7,"ago",205,5,-1,0,"desconhecido","nao"
29,"autonomo","casado","superior","nao",3931,"sim","nao","outro",3,"jun",73,4,-1,0,"desconhecido","nao"
43,"manufatura","casado","segundo","nao",699,"sim","sim","celular",20,"nov",1258,2,122,2,"outro","sim"
33,"tecnico","casado","segundo","nao",58,"sim","nao","telefone",29,"ago",57,2,-1,0,"desconhecido","nao"
54,"domestica","divorciado","segundo","nao",1327,"nao","nao","outro",5,"jun",115,2,-1,0,"desconhecido","nao"
55,"servicos","casado","segundo","nao",557,"nao","nao","outro",19,"jun",58,1,-1,0,"desconhecido","nao"
32,"tecnico","solteiro","superior","nao",741,"sim","nao","celular",11,"ago",238,1,-1,0,"desconhecido","nao"
48,"gestao","casado","primeiro","nao",3230,"sim","nao","telefone",20,"nov",207,3,-1,0,"desconhecido","nao"
33,"gestao","solteiro","superior","nao",1439,"sim","nao","celular",3,"jun",178,2,-1,0,"desconhecido","nao"
46,"gerencia","casado","segundo","nao",120,"sim","nao","outro",14,"mai",20,11,-1,0,"desconhecido","nao"
44,"gestao","casado","superior","nao",1058,"nao","nao","celular",11,"mar",188,3,-1,0,"desconhecido","sim"
47,"manufatura","casado","primeiro","nao",881,"sim","nao","celular",14,"mai",143,1,370,2,"fracassou","nao"
38,"tecnico","casado","segundo","nao",6728,"nao","nao","celular",25,"nov",232,1,96,4,"sucesso","sim"
80,"aposentado","casado","segundo","nao",462,"nao","nao","celular",7,"dez",127,2,-1,0,"desconhecido","nao"
40,"autonomo","casado","segundo","nao",167,"sim","sim","celular",8,"mai",380,4,295,1,"fracassou","nao"
43,"empreendedor","casado","superior","nao",1574,"sim","nao","celular",19,"nov",167,3,-1,0,"desconhecido","nao"
32,"tecnico","solteiro","superior","nao",1625,"nao","nao","celular",22,"mai",796,1,109,1,"fracassou","sim"
39,"gestao","casado","superior","nao",562,"nao","nao","celular",13,"sep",303,2,-1,0,"desconhecido","nao"
33,"tecnico","casado","segundo","nao",9305,"sim","nao","celular",17,"abr",407,2,-1,0,"desconhecido","nao"
31,"tecnico","solteiro","segundo","nao",35,"nao","sim","celular",16,"jul",229,1,-1,0,"desconhecido","nao"
36,"gestao","solteiro","superior","nao",0,"nao","nao","celular",11,"ago",108,2,-1,0,"desconhecido","nao"
35,"gestao","solteiro","superior","nao",2486,"sim","nao","celular",25,"mai",265,1,-1,0,"desconhecido","nao"
25,"servicos","solteiro","segundo","nao",368,"nao","nao","telefone",25,"jul",168,1,-1,0,"desconhecido","nao"
33,"gestao","solteiro","segundo","nao",1558,"sim","nao","celular",17,"abr",97,1,-1,0,"desconhecido","nao"
23,"manufatura","solteiro","primeiro","nao",8627,"sim","nao","celular",15,"mai",169,1,346,1,"fracassou","nao"
31,"gestao","solteiro","superior","nao",2590,"nao","nao","celular",23,"sep",103,2,484,2,"outro","nao"
36,"gestao","casado","superior","nao",0,"sim","sim","outro",3,"jun",599,3,-1,0,"desconhecido","nao"
44,"tecnico","solteiro","superior","nao",900,"sim","nao","celular",29,"jan",322,2,-1,0,"desconhecido","nao"
31,"gestao","solteiro","superior","nao",385,"sim","nao","outro",21,"mai",304,1,-1,0,"desconhecido","nao"
55,"manufatura","casado","primeiro","nao",1649,"sim","nao","celular",12,"mai",52,3,-1,0,"desconhecido","nao"
51,"domestica","divorciado","segundo","nao",9228,"nao","nao","celular",18,"jul",655,4,-1,0,"desconhecido","sim"
36,"gerencia","casado","segundo","nao",0,"sim","sim","celular",9,"fev",101,2,-1,0,"desconhecido","nao"
27,"desempregado","solteiro","superior","nao",1,"nao","nao","celular",3,"fev",65,2,-1,0,"desconhecido","nao"
40,"servicos","casado","segundo","nao",771,"sim","nao","celular",15,"mai",173,4,-1,0,"desconhecido","nao"
49,"servicos","casado","segundo","nao",280,"sim","nao","telefone",14,"jul",162,3,-1,0,"desconhecido","nao"
59,"aposentado","casado","primeiro","nao",46,"nao","nao","celular",14,"ago",78,2,-1,0,"desconhecido","nao"
32,"gestao","casado","superior","nao",2431,"sim","nao","celular",14,"mai",646,5,-1,0,"desconhecido","sim"
42,"aposentado","solteiro","superior","nao",308,"nao","nao","celular",30,"jan",114,2,-1,0,"desconhecido","nao"
35,"gestao","divorciado","superior","nao",160,"sim","nao","outro",4,"jun",141,6,-1,0,"desconhecido","nao"
29,"manufatura","solteiro","segundo","nao",555,"sim","nao","celular",15,"mai",133,4,-1,0,"desconhecido","nao"
29,"tecnico","solteiro","segundo","nao",778,"sim","nao","outro",6,"jun",1994,2,-1,0,"desconhecido","nao"
37,"manufatura","solteiro","segundo","nao",48,"nao","nao","celular",6,"mai",140,2,-1,0,"desconhecido","nao"
49,"gerencia","casado","primeiro","nao",169,"sim","nao","celular",15,"mai",82,3,-1,0,"desconhecido","nao"
51,"servicos","divorciado","segundo","nao",12,"sim","nao","celular",17,"nov",150,1,-1,0,"desconhecido","nao"
61,"domestica","casado","primeiro","nao",848,"nao","nao","celular",27,"abr",605,1,187,1,"outro","nao"
43,"gestao","casado","segundo","nao",481,"sim","nao","telefone",18,"nov",164,1,110,2,"outro","nao"
42,"servicos","casado","superior","nao",12223,"sim","nao","celular",19,"nov",36,1,-1,0,"desconhecido","nao"
24,"manufatura","casado","segundo","nao",-254,"sim","sim","outro",27,"mai",290,2,-1,0,"desconhecido","nao"
46,"autonomo","casado","superior","nao",1148,"nao","nao","telefone",29,"jul",104,2,-1,0,"desconhecido","nao"
23,"gerencia","solteiro","segundo","nao",5,"nao","nao","outro",12,"mai",413,1,-1,0,"desconhecido","nao"
26,"servicos","solteiro","segundo","nao",50,"sim","nao","celular",12,"ago",153,1,-1,0,"desconhecido","nao"
43,"manufatura","divorciado","primeiro","nao",92,"sim","nao","outro",15,"mai",237,2,-1,0,"desconhecido","nao"
35,"tecnico","solteiro","superior","nao",470,"sim","nao","celular",25,"jul",743,13,-1,0,"desconhecido","sim"
38,"tecnico","casado","segundo","nao",0,"nao","nao","celular",28,"ago",82,4,-1,0,"desconhecido","nao"
56,"desempregado","divorciado","primeiro","nao",109,"nao","nao","celular",15,"jul",924,4,-1,0,"desconhecido","nao"
31,"servicos","casado","segundo","nao",440,"sim","nao","outro",17,"jun",117,3,-1,0,"desconhecido","nao"
32,"gestao","solteiro","superior","nao",0,"nao","nao","celular",5,"fev",550,4,-1,0,"desconhecido","sim"
28,"servicos","solteiro","segundo","nao",2685,"nao","sim","outro",24,"ago",5,1,-1,0,"desconhecido","nao"
26,"gerencia","divorciado","segundo","sim",-3,"sim","nao","outro",13,"mai",181,5,-1,0,"desconhecido","nao"
49,"gestao","casado","superior","nao",7007,"nao","nao","celular",17,"nov",325,2,-1,0,"desconhecido","nao"
33,"gerencia","casado","segundo","nao",220,"sim","nao","outro",27,"mai",345,1,-1,0,"desconhecido","nao"
80,"aposentado","casado","primeiro","nao",1548,"nao","nao","celular",6,"ago",331,2,-1,0,"desconhecido","nao"
40,"manufatura","casado","segundo","nao",326,"sim","sim","celular",7,"jul",112,1,-1,0,"desconhecido","nao"
42,"tecnico","divorciado","segundo","nao",0,"sim","nao","outro",30,"mai",115,6,-1,0,"desconhecido","nao"
46,"manufatura","casado","segundo","nao",123,"nao","nao","celular",20,"ago",381,3,-1,0,"desconhecido","nao"
32,"gestao","solteiro","superior","nao",697,"nao","nao","celular",7,"ago",119,1,99,3,"fracassou","nao"
37,"servicos","solteiro","superior","nao",223,"sim","nao","outro",28,"mai",25,1,-1,0,"desconhecido","nao"
32,"student","casado","segundo","nao",1694,"sim","nao","celular",28,"jan",929,1,-1,0,"desconhecido","nao"
53,"gestao","casado","superior","nao",4446,"sim","nao","outro",14,"mai",429,1,-1,0,"desconhecido","nao"
39,"gestao","casado","superior","nao",894,"sim","nao","celular",20,"abr",491,1,326,1,"outro","nao"
31,"tecnico","divorciado","segundo","nao",202,"sim","nao","celular",18,"jul",146,1,-1,0,"desconhecido","nao"
34,"gestao","solteiro","superior","nao",0,"nao","nao","celular",21,"ago",191,2,-1,0,"desconhecido","nao"
44,"tecnico","casado","superior","nao",1707,"nao","nao","celular",8,"ago",406,3,-1,0,"desconhecido","nao"
35,"tecnico","casado","segundo","nao",13658,"sim","nao","telefone",9,"dez",220,2,-1,0,"desconhecido","nao"
39,"gerencia","casado","segundo","nao",406,"nao","nao","celular",30,"jul",253,5,-1,0,"desconhecido","nao"
55,"servicos","casado","segundo","nao",96,"nao","nao","telefone",30,"jul",340,2,-1,0,"desconhecido","nao"
34,"domestica","casado","segundo","nao",0,"sim","nao","outro",30,"oct",154,1,-1,0,"desconhecido","sim"
39,"tecnico","casado","superior","nao",-276,"nao","sim","celular",11,"ago",121,4,-1,0,"desconhecido","nao"
58,"aposentado","casado","segundo","nao",413,"nao","nao","celular",27,"ago",104,5,-1,0,"desconhecido","nao"
37,"manufatura","casado","primeiro","nao",655,"sim","nao","celular",5,"fev",127,2,258,4,"fracassou","nao"
56,"aposentado","divorciado","primeiro","nao",694,"nao","nao","celular",29,"jan",144,1,102,1,"outro","sim"
32,"gerencia","solteiro","segundo","nao",10218,"sim","nao","celular",19,"nov",149,2,-1,0,"desconhecido","nao"
41,"tecnico","solteiro","superior","nao",1646,"sim","nao","celular",4,"fev",261,1,184,6,"sucesso","sim"
29,"gerencia","solteiro","superior","nao",14,"nao","nao","celular",29,"sep",87,1,120,1,"fracassou","nao"
44,"gestao","casado","superior","nao",7635,"nao","nao","celular",21,"ago",719,5,-1,0,"desconhecido","nao"
24,"manufatura","casado","segundo","nao",9,"sim","nao","outro",27,"mai",292,7,-1,0,"desconhecido","nao"
43,"gestao","solteiro","segundo","nao",1029,"sim","nao","outro",2,"jun",145,1,-1,0,"desconhecido","nao"
26,"gerencia","casado","superior","nao",2855,"nao","nao","celular",30,"mar",52,3,-1,0,"desconhecido","nao"
