Country or Area,Year,Scope,Value,Value Footnotes
Mexico,1983,Not applicable,0.506138596,
Mexico,1982,Not applicable,0.250715741,
Mexico,1981,Not applicable,0.157812181,
Mexico,1980,Not applicable,0.123293347,
Mexico,1979,Not applicable,0.097610674,
Mexico,1978,Not applicable,0.082580943,
Mexico,1977,Not applicable,0.070606706,
Mexico,1976,Not applicable,0.055907298,
Mexico,1975,Not applicable,0.047071137,
Mexico,1974,Not applicable,0.040877567,
Mexico,1973,Not applicable,0.033032377,
Mexico,1972,Not applicable,0.029481397,4
Mexico,1971,Not applicable,0.028871204,
Mexico,1970,Not applicable,0.027384815,
Mexico,1969,Not applicable,0.026074778,
"Moldova, Republic of",2008,Not applicable,232.5475288,
"Moldova, Republic of",2007,Not applicable,206.2039625,
"Moldova, Republic of",2006,Not applicable,183.5092185,
"Moldova, Republic of",2005,Not applicable,162.7177247,
"Moldova, Republic of",2004,Not applicable,145.3368587,
"Moldova, Republic of",2003,Not applicable,129.1605947,
"Moldova, Republic of",2002,Not applicable,115.5835034,
"Moldova, Republic of",2001,Not applicable,109.7647199,
"Moldova, Republic of",2000,Not applicable,100,
"Moldova, Republic of",1999,Not applicable,76.16167038,
"Moldova, Republic of",1998,Not applicable,54.69186721,
"Moldova, Republic of",1997,Not applicable,50.78367277,
"Moldova, Republic of",1996,Not applicable,45.43477851,
"Moldova, Republic of",1995,Not applicable,36.78722472,
"Moldova, Republic of",1994,Not applicable,28.3248169,
"Moldova, Republic of",1993,Not applicable,4.825537144,
"Moldova, Republic of",1992,Not applicable,0.281598001,
"Moldova, Republic of",1991,Not applicable,0.020967833,
Mongolia,2007,Ulan Bator,157.7302404,4
Mongolia,2005,Ulan Bator,137.6031782,
Mongolia,2004,Ulan Bator,122.0980362,
Mongolia,2003,Ulan Bator,112.7890028,
Mongolia,2002,Ulan Bator,107.2769446,
Mongolia,2001,Ulan Bator,106.295481,4
Mongolia,2000,Ulan Bator,100,
Mongolia,1999,Ulan Bator,89.62575053,
Mongolia,1998,Ulan Bator,83.31903752,
Mongolia,1997,Ulan Bator,76.18166223,
Mongolia,1996,Ulan Bator,55.78529186,
Montserrat,1987,Not applicable,100,104
Montserrat,1986,Not applicable,96.41965029,104
Montserrat,1985,Not applicable,93.5886761,104
Montserrat,1984,Not applicable,91.0907577,104
Montserrat,1983,Not applicable,86.34471274,"4,104"
Montserrat,1982,Not applicable,82.46531356,104
Montserrat,1981,Not applicable,75.09727867,104
Montserrat,1980,Not applicable,70.12514324,104
Montserrat,1979,Not applicable,54.0236684,104
Montserrat,1978,Not applicable,46.55258407,104
Montserrat,1977,Not applicable,42.53365595,104
Montserrat,1976,Not applicable,36.19611545,104
Montserrat,1975,Not applicable,33.36225588,104
Montserrat,1974,Not applicable,25.76235975,"104,105"
Morocco,2008,Not applicable,117.4316593,70
Morocco,2007,Not applicable,113.0324221,70
Morocco,2006,Not applicable,110.8073744,70
Morocco,2005,Not applicable,107.2472982,70
Morocco,2004,Not applicable,106.2301335,70
Morocco,2003,Not applicable,104.6408137,70
Morocco,2002,Not applicable,103.4329307,70
Morocco,2001,Not applicable,100.6357279,70
Morocco,2000,Not applicable,100,70
Morocco,1999,Not applicable,98.15638907,70
Morocco,1998,Not applicable,97.45708837,70
Morocco,1997,Not applicable,94.85060394,70
Morocco,1996,Not applicable,93.89701208,70
Morocco,1995,Not applicable,91.16338207,70
Morocco,1994,Not applicable,85.88684043,70
Morocco,1993,Not applicable,81.69103624,70
Morocco,1992,Not applicable,77.68595041,70
Morocco,1991,Not applicable,73.49014622,70
Morocco,1990,Not applicable,68.02288621,"13,70"
Morocco,1989,Not applicable,93.70396769,70
Morocco,1988,Not applicable,90.85293419,70
Morocco,1987,Not applicable,88.80969351,70
Morocco,1986,Not applicable,86.43383226,70
Morocco,1985,Not applicable,79.49631742,70
Morocco,1984,Not applicable,73.7704918,70
Morocco,1983,Not applicable,65.5975291,70
Morocco,1982,Not applicable,61.77239249,70
Morocco,1981,Not applicable,55.90401521,70
Morocco,1980,Not applicable,49.67925873,70
Morocco,1979,Not applicable,45.42646709,70
Morocco,1978,Not applicable,41.91019245,70
Morocco,1977,Not applicable,38.2038489,70
Morocco,1976,Not applicable,33.95105726,70
Morocco,1975,Not applicable,31.26633405,70
Morocco,1974,Not applicable,28.98550725,70
Mozambique,2008,Not applicable,246.5038474,
Mozambique,2007,Not applicable,214.9213784,
Mozambique,2006,Not applicable,196.8551355,
Mozambique,2005,Not applicable,173.3188357,
Mozambique,2004,Not applicable,162.0274339,
Mozambique,2003,Not applicable,145.4165273,
Mozambique,2002,Not applicable,130.4282369,
Mozambique,2002,Maputo,127.3569529,106
Mozambique,2001,Maputo,109.0675131,106
Mozambique,2001,Not applicable,111.2077618,
Mozambique,2000,Not applicable,100,
Mozambique,2000,Maputo,100,106
Mozambique,1999,Maputo,88.72780304,106
Mozambique,1999,Not applicable,91.60254266,
Mozambique,1998,Not applicable,91.01706256,
Mozambique,1998,Maputo,86.24860599,106
Mozambique,1997,Maputo,84.97898259,106
Mozambique,1997,Not applicable,91.80327869,
Mozambique,1996,Not applicable,83.99130144,
Mozambique,1996,Maputo,79.1541563,106
Mozambique,1995,Maputo,53.30702582,106
Mozambique,1994,Maputo,36.0984816,"13,106"
Mozambique,1986,Maputo,100,106
Mozambique,1985,Maputo,85.57377049,106
Mozambique,1984,Maputo,66.2295082,106
Mozambique,1983,Maputo,50.81967213,106
Mozambique,1982,Maputo,39.3442623,106
Mozambique,1981,Maputo,33.44262295,106
Mozambique,1980,Maputo,32.78688525,"106,107"
Mozambique,1976,Maputo,100,106
Mozambique,1975,Maputo,95.65217391,106
Mozambique,1974,Maputo,92.60869565,106
Mozambique,1973,Maputo,76.08695652,106
Mozambique,1972,Maputo,72.17391304,106
Mozambique,1971,Maputo,67.39130435,106
Mozambique,1970,Maputo,58.26086957,106
Mozambique,1969,Maputo,55.65217391,106
Myanmar,2008,Not applicable,610.3202847,
Myanmar,2007,Not applicable,481.3035455,
Myanmar,2006,Not applicable,356.4584157,
Myanmar,2005,Not applicable,297.0541716,
Myanmar,2004,Not applicable,271.6093318,
Myanmar,2003,Not applicable,259.8260182,
Myanmar,2002,Not applicable,190.2267036,
Myanmar,2001,Not applicable,121.1018848,
Myanmar,2000,Not applicable,100,
Myanmar,1999,Not applicable,100.1120337,
Myanmar,1999,Yangon,893.4441367,1
Myanmar,1998,Yangon,754.5706371,1
Myanmar,1998,Not applicable,82.55568736,
Myanmar,1997,Not applicable,65.90220113,
Myanmar,1997,Yangon,498.1071099,1
Myanmar,1996,Yangon,384.0720222,1
Myanmar,1995,Yangon,330.33241,1
Myanmar,1994,Yangon,263.8504155,1
Myanmar,1993,Yangon,212.6038781,1
Myanmar,1992,Yangon,161.2650046,1
Myanmar,1991,Yangon,132.2714681,1
Myanmar,1990,Yangon,100,1
Myanmar,1989,Yangon,85.04155125,1
Myanmar,1988,Yangon,66.85133887,1
Myanmar,1987,Yangon,57.20221607,1
Myanmar,1986,Yangon,46.16805171,"1,4"
Myanmar,1985,Yangon,42.27551383,1
Myanmar,1984,Yangon,39.56349974,1
Myanmar,1983,Yangon,37.74485499,1
Myanmar,1982,Yangon,35.73477396,1
Myanmar,1981,Yangon,34.29900179,1
Myanmar,1980,Yangon,34.20328364,1
Myanmar,1979,Yangon,33.85231711,"1,4"
Myanmar,1978,Yangon,32.03460556,1
Myanmar,1977,Yangon,34.09677269,1
Myanmar,1976,Yangon,35.4515209,1
Myanmar,1975,Yangon,28.19160006,1
Myanmar,1974,Yangon,21.42059036,1
Myanmar,1973,Yangon,16.87016594,1
Myanmar,1972,Yangon,13.65673597,1
Myanmar,1971,Yangon,12.69120473,1
Myanmar,1970,Yangon,12.42353271,1
Myanmar,1969,Yangon,12.95204839,1
Namibia,2008,Not applicable,141.1420613,108
Namibia,2007,Not applicable,127.8551532,108
Namibia,2006,Not applicable,119.8700093,108
Namibia,2005,Not applicable,114.1132776,108
Namibia,2004,Not applicable,111.6063138,108
Namibia,2004,Windhoek,135.5061755,
Namibia,2003,Windhoek,130.4021957,
Namibia,2003,Not applicable,107.1494893,108
Namibia,2002,Not applicable,100,108
Namibia,2002,Windhoek,121.6615645,
Namibia,2001,Windhoek,109.263169,
Namibia,2000,Windhoek,100,
Namibia,1999,Windhoek,91.51799852,
Namibia,1998,Windhoek,84.29219888,
Namibia,1997,Windhoek,79.38351103,
Namibia,1996,Windhoek,72.94415708,
Namibia,1995,Windhoek,67.50765333,
Namibia,1994,Windhoek,61.38498892,
Namibia,1993,Windhoek,55.42066927,
Namibia,1992,Windhoek,51.03979732,
Namibia,1991,Windhoek,43.3864668,
Namibia,1990,Windhoek,38.7416869,
Namibia,1989,Windhoek,34.6247229,
Namibia,1988,Windhoek,30.08550618,
Namibia,1987,Windhoek,26.91861079,
Namibia,1986,Windhoek,23.7517154,
Namibia,1985,Windhoek,21.11263591,
Namibia,1984,Windhoek,18.47355642,
Namibia,1983,Windhoek,16.89010873,
Nepal,2008,Not applicable,156.8621701,
Nepal,2007,Not applicable,140.542522,
Nepal,2006,Not applicable,132.6246334,
Nepal,2005,Not applicable,123.2404692,
Nepal,2004,Not applicable,115.1759531,
Nepal,2003,Not applicable,112.0234604,
Nepal,2002,Not applicable,105.8651026,
Nepal,2001,Not applicable,102.71261,
Nepal,2000,Not applicable,100,
Nepal,1999,Not applicable,97.65395894,
Nepal,1998,Not applicable,91.34897361,
Nepal,1997,Not applicable,81.8914956,
Nepal,1996,Not applicable,76.53958944,4
Nepal,1995,Not applicable,69.95745159,
Nepal,1994,Not applicable,65.02084821,
Nepal,1993,Not applicable,60.01753397,
Nepal,1992,Not applicable,55.83698695,
Nepal,1991,Not applicable,47.65378855,
Nepal,1990,Not applicable,41.24954632,
Nepal,1989,Not applicable,37.71387092,
Nepal,1988,Not applicable,34.37832809,
Nepal,1987,Not applicable,31.88778944,4
Nepal,1986,Not applicable,28.79628969,
Nepal,1985,Not applicable,24.19613806,
Nepal,1984,Not applicable,22.3989462,
Nepal,1983,Not applicable,21.77240225,
Nepal,1982,Not applicable,19.37339845,
Nepal,1981,Not applicable,17.33713061,
Nepal,1980,Not applicable,15.60589075,
Nepal,1979,Not applicable,13.61084291,
Nepal,1978,Not applicable,13.14093495,
Nepal,1977,Not applicable,12.24233902,
Nepal,1976,Not applicable,11.13764311,
Nepal,1975,Not applicable,11.50037908,
Nepal,1974,Not applicable,10.75017514,
Netherlands,2008,Not applicable,119.13616,
Netherlands,2007,Not applicable,116.24184,4
Netherlands,2006,Not applicable,114.4,
Netherlands,2005,Not applicable,113.1,
Netherlands,2004,Not applicable,111.2,
Netherlands,2003,Not applicable,109.9,
Netherlands,2002,Not applicable,107.6,
Netherlands,2001,Not applicable,104.2,
Netherlands,2000,Not applicable,100,4
Netherlands,1999,Not applicable,97.48653501,
Netherlands,1998,Not applicable,95.42190305,
Netherlands,1997,Not applicable,93.53680431,
Netherlands,1996,Not applicable,91.56193896,
Netherlands,1995,Not applicable,89.76660682,4
Netherlands,1994,Not applicable,88.04032592,
Netherlands,1993,Not applicable,85.68630651,
Netherlands,1992,Not applicable,83.48922173,
Netherlands,1991,Not applicable,80.89980038,
Netherlands,1990,Not applicable,78.46731366,4
Netherlands,1989,Not applicable,76.57562336,
Netherlands,1988,Not applicable,75.74327962,
Netherlands,1987,Not applicable,75.21360634,
Netherlands,1986,Not applicable,75.74327962,
Netherlands,1985,Not applicable,75.66761201,4
Netherlands,1984,Not applicable,74.00255453,
Netherlands,1983,Not applicable,71.65914031,
Netherlands,1982,Not applicable,69.68573885,
Netherlands,1981,Not applicable,65.80060474,
Netherlands,1980,Not applicable,61.66879545,
Netherlands,1979,Not applicable,57.90699892,
Netherlands,1978,Not applicable,55.5635847,
Netherlands,1977,Not applicable,53.34350806,
Netherlands,1976,Not applicable,50.1367307,
Netherlands,1975,Not applicable,46.0665902,
Netherlands,1974,Not applicable,41.81144331,
Netherlands,1973,Not applicable,38.04964679,
Netherlands,1972,Not applicable,35.2128822,
Netherlands Antilles,2008,Curaçao,124.3952669,
Netherlands Antilles,2007,Curaçao,116.4072064,4
Netherlands Antilles,2006,Curaçao,112.9893238,
Netherlands Antilles,2005,Curaçao,109.430605,
Netherlands Antilles,2004,Curaçao,105.2491103,
Netherlands Antilles,2003,Curaçao,103.8256228,
Netherlands Antilles,2002,Curaçao,102.1352313,
Netherlands Antilles,2001,Curaçao,101.7793594,
Netherlands Antilles,2000,Curaçao,100,
Netherlands Antilles,1999,Curaçao,94.48398577,
Netherlands Antilles,1998,Curaçao,94.12811388,
Netherlands Antilles,1997,Curaçao,93.06049822,
Netherlands Antilles,1996,Curaçao,90.12455516,4
Netherlands Antilles,1995,Curaçao,86.96506155,
Netherlands Antilles,1994,Curaçao,84.59544135,
Netherlands Antilles,1993,Curaçao,83.09468188,
Netherlands Antilles,1992,Curaçao,81.43594774,
Netherlands Antilles,1991,Curaçao,80.33012498,
Netherlands Antilles,1990,Curaçao,77.24961871,
Netherlands Antilles,1989,Curaçao,74.4850618,
Netherlands Antilles,1988,Curaçao,71.64151756,
Netherlands Antilles,1987,Curaçao,69.90379607,
Netherlands Antilles,1986,Curaçao,67.37620119,
Netherlands Antilles,1985,Curaçao,66.50734044,
Netherlands Antilles,1984,Curaçao,66.19139108,
Netherlands Antilles,1983,Curaçao,64.8486063,
New Caledonia,2008,Nouméa,115.0711571,109
New Caledonia,2007,Nouméa,111.7829046,109
New Caledonia,2006,Nouméa,110.6691417,109
New Caledonia,2005,Nouméa,107.5753558,109
New Caledonia,2004,Nouméa,106.2494475,109
New Caledonia,2003,Nouméa,105.3655087,109
New Caledonia,2002,Nouméa,104.1279943,109
New Caledonia,2001,Nouméa,102.2717228,109
New Caledonia,2000,Nouméa,100,109
New Caledonia,1999,Nouméa,98.47078582,109
New Caledonia,1998,Nouméa,98.29399806,109
New Caledonia,1997,Nouméa,97.14487757,109
New Caledonia,1996,Nouméa,95.28860603,109
New Caledonia,1995,Nouméa,93.96269778,109
New Caledonia,1994,Nouméa,92.72518342,109
New Caledonia,1993,Nouméa,90.07336692,"4,109"
New Caledonia,1992,Nouméa,87.68673208,109
New Caledonia,1991,Nouméa,85.26115964,109
New Caledonia,1990,Nouméa,82.28029891,109
New Caledonia,1989,Nouméa,80.24525889,109
New Caledonia,1988,Nouméa,77.17591816,109
New Caledonia,1987,Nouméa,75.23851124,109
New Caledonia,1986,Nouméa,74.53982434,109
New Caledonia,1985,Nouméa,73.41704363,109
New Caledonia,1984,Nouméa,69.60325048,109
New Caledonia,1983,Nouméa,64.01375525,109
New Caledonia,1982,Nouméa,56.9567124,109
New Caledonia,1981,Nouméa,49.69219921,109
New Caledonia,1980,Nouméa,43.44978259,109
New Caledonia,1979,Nouméa,38.57728046,109
New Caledonia,1978,Nouméa,36.27985147,109
New Caledonia,1977,Nouméa,33.82376868,109
New Caledonia,1976,Nouméa,31.91992314,109
New Caledonia,1975,Nouméa,30.17473139,"13,109"
New Caledonia,1973,Nouméa,100,109
New Caledonia,1972,Nouméa,94.07510228,109
New Caledonia,1971,Nouméa,87.25891292,109
New Caledonia,1970,Nouméa,80.6691993,109
New Caledonia,1969,Nouméa,74.22559907,109
New Zealand,2008,Not applicable,124.4093385,
New Zealand,2007,Not applicable,119.6153697,
New Zealand,2006,Not applicable,116.809144,4
New Zealand,2005,Not applicable,113.0350195,
New Zealand,2004,Not applicable,109.7033074,
New Zealand,2003,Not applicable,107.2470817,
New Zealand,2002,Not applicable,105.3988327,
New Zealand,2001,Not applicable,102.6264591,
New Zealand,2000,Not applicable,100,
New Zealand,1999,Not applicable,97.47081712,
New Zealand,1998,Not applicable,97.56809339,4
New Zealand,1997,Not applicable,96.41501592,
New Zealand,1996,Not applicable,95.26193845,
New Zealand,1995,Not applicable,93.13318005,
New Zealand,1994,Not applicable,89.76264591,
New Zealand,1993,Not applicable,88.25477538,
New Zealand,1992,Not applicable,87.10169791,
New Zealand,1991,Not applicable,86.21471525,
New Zealand,1990,Not applicable,83.99725858,13
New Zealand,1989,Not applicable,94.2081448,
New Zealand,1988,Not applicable,89.14027149,4
New Zealand,1987,Not applicable,83.79714543,
New Zealand,1986,Not applicable,72.4231642,
New Zealand,1985,Not applicable,63.95880607,
New Zealand,1984,Not applicable,55.38864347,
New Zealand,1983,Not applicable,52.21450918,
New Zealand,1982,Not applicable,48.61715698,
New Zealand,1981,Not applicable,41.87741182,
New Zealand,1980,Not applicable,36.27506479,
New Zealand,1979,Not applicable,30.98484096,
New Zealand,1978,Not applicable,27.23407226,
New Zealand,1977,Not applicable,24.32444916,
New Zealand,1976,Not applicable,21.27728023,
New Zealand,1975,Not applicable,18.19836997,
New Zealand,1974,Not applicable,15.86538126,
New Zealand,1973,Not applicable,14.28360433,
New Zealand,1972,Not applicable,13.19910845,
New Zealand,1971,Not applicable,12.34738241,
New Zealand,1970,Not applicable,11.18353317,
Nicaragua,2008,Not applicable,214.2,110
Nicaragua,2007,Not applicable,178.8,110
Nicaragua,2006,Not applicable,160.9,110
Nicaragua,2005,Not applicable,147.4,110
Nicaragua,2004,Not applicable,134.5,110
Nicaragua,2003,Not applicable,123.98,110
Nicaragua,2002,Not applicable,117.73,110
Nicaragua,2001,Not applicable,113.48,110
Nicaragua,2000,Managua,100,111
Nicaragua,1999,Managua,89.64989982,111
Nicaragua,1999,Not applicable,100,110
Nicaragua,1998,Managua,80.61267531,111
Nicaragua,1997,Managua,71.30654856,111
Nicaragua,1996,Managua,65.29051988,111
Nicaragua,1995,Managua,58.49414742,111
Nicaragua,1994,Managua,52.72593061,"4,111"
Nicaragua,1993,Managua,48.92227529,111
Nicaragua,1992,Managua,40.63638374,111
Nicaragua,1991,Managua,32.85933454,111
Nicaragua,1990,Managua,1.079093635,111
Nicaragua,1989,Managua,0.014226235,111
Nicaragua,1988,Managua,0.000295826,"13,111"
Nicaragua,1987,Managua,69255.54,111
Nicaragua,1986,Managua,6852.48,111
Nicaragua,1985,Managua,876.69,111
Nicaragua,1984,Managua,274.43,111
Nicaragua,1983,Managua,202.61,111
Nicaragua,1982,Managua,154.58,111
Nicaragua,1981,Managua,123.87,111
Nicaragua,1980,Managua,100,"4,111"
Nicaragua,1979,Managua,73.91073109,111
Nicaragua,1978,Managua,49.8752199,111
Nicaragua,1977,Managua,47.7028188,111
Nicaragua,1976,Managua,42.826167,111
Nicaragua,1975,Managua,41.65200671,111
Nicaragua,1974,Managua,38.73501616,111
Nicaragua,1973,Managua,34.5702246,"5,111"
Niger,2008,"Niamey, Afric.",126.4613971,2
Niger,2007,"Niamey, Afric.",113.6213235,2
Niger,2006,"Niamey, Afric.",113.6029412,2
Niger,2005,"Niamey, Afric.",113.5110294,2
Niger,2004,"Niamey, Afric.",105.2389706,2
Niger,2003,"Niamey, Afric.",105.0551471,2
Niger,2002,"Niamey, Afric.",106.7095588,2
Niger,2001,"Niamey, Afric.",103.9522059,2
Niger,2000,"Niamey, Afric.",100,2
Niger,1999,"Niamey, Afric.",97.15073529,2
Niger,1998,"Niamey, Afric.",99.44852941,"2,4"
Niger,1997,"Niamey, Afric.",94.62411725,2
Niger,1996,"Niamey, Afric.",91.91176471,2
Niger,1995,"Niamey, Afric.",87.2884365,2
Niger,1994,"Niamey, Afric.",78.71986823,2
Niger,1993,"Niamey, Afric.",58.06900225,2
Niger,1992,"Niamey, Afric.",58.25393538,2
Niger,1991,"Niamey, Afric.",59.24024539,"2,112"
Niger,1990,"Niamey, Afric.",61.28844584,2
Niger,1989,"Niamey, Afric.",61.64437606,2
Niger,1988,"Niamey, Afric.",63.42402716,2
Niger,1987,"Niamey, Afric.",64.34123195,2
Niger,1986,"Niamey, Afric.",68.95463518,2
Niger,1985,"Niamey, Afric.",71.24080236,2
